"AAPL.Close","ABBV.Close","ABT.Close","ACN.Close","ADBE.Close","AGN.Close","AIG.Close","ALL.Close","AMGN.Close","AMZN.Close","AXP.Close","BA.Close","BAC.Close","BIIB.Close","BK.Close","BKNG.Close","BLK.Close","BMY.Close","BRK.B.Close","C.Close","CAT.Close","CELG.Close","CHTR.Close","CL.Close","CMCSA.Close","COF.Close","COP.Close","COST.Close","CSCO.Close","CVS.Close","CVX.Close","DHR.Close","DIS.Close","DUK.Close","DWDP.Close","EMR.Close","EXC.Close","F.Close","FB.Close","FDX.Close","GD.Close","GE.Close","GILD.Close","GM.Close","GOOG.Close","GOOGL.Close","GS.Close","HD.Close","HON.Close","IBM.Close","INTC.Close","JNJ.Close","JPM.Close","KHC.Close","KMI.Close","KO.Close","LLY.Close","LMT.Close","LOW.Close","MA.Close","MCD.Close","MDLZ.Close","MDT.Close","MET.Close","MMM.Close","MO.Close","MRK.Close","MS.Close","MSFT.Close","NEE.Close","NFLX.Close","NKE.Close","NVDA.Close","ORCL.Close","OXY.Close","PEP.Close","PFE.Close","PG.Close","PM.Close","PYPL.Close","QCOM.Close","RTN.Close","SBUX.Close","SLB.Close","SO.Close","SPG.Close","T.Close","TGT.Close","TXN.Close","UNH.Close","UNP.Close","UPS.Close","USB.Close","UTX.Close","V.Close","VZ.Close","WBA.Close","WFC.Close","WMT.Close","XOM.Close"
"2018-07-12",191.029999,95.610001,62.740002,168.029999,254.869995,176.520004,54.299999,92.900002,194.080002,1796.619995,101.150002,346.029999,28.77,347.660004,53.5,2057.110107,506.670013,56.810001,189.960007,68.510002,139.419998,85.599998,305.019989,65.169998,34.549999,95.239998,71.449997,214.020004,43.580002,67.989998,124.260002,99.620003,108.25,80.5,44.552792,70.230003,42.349998,11.05,206.919998,232.690002,193.639999,13.451923,77.599998,39.27,1183.47998,1201.26001,227.220001,197.949997,141.745346,146.449997,52.349998,127.760002,106.849998,63.639999,18.030001,44.669998,88.910004,313.309998,98.300003,207.779999,159.119995,42.450001,87.870003,44.189999,199.320007,58.009998,62.66,48.02,104.190002,168.490005,413.5,77.370003,251.229996,48.150002,84.559998,111.529999,37.52,78.889999,83.199997,89.129997,58.32,197.520004,50.25,67.470001,47.98,171.649994,32.23,76.5,115.839996,256.049988,140.270004,108.529999,51.360001,127.349998,139.899994,51.240002,63.880001,56.029999,86.519997,82.690002
"2018-07-13",191.330002,96.629997,63.060001,168.089996,258.589996,177.149994,54.240002,92.830002,195.910004,1813.030029,100.5,350.790009,28.549999,348.480011,53.029999,2031.439941,507.089996,56.860001,190.960007,67,140.75,85.690002,304.839996,65.75,34.700001,94.589996,72,216.539993,41.779999,68.629997,124.040001,99.199997,110,80.620003,44.626766,70.580002,42.389999,10.98,207.320007,233.75,192.740005,13.355769,77.379997,39.360001,1188.819946,1204.420044,226.410004,198.690002,141.371536,145.899994,52.220001,125.93,106.360001,63.849998,17.91,44.740002,89.709999,318.369995,99.580002,205.910004,158.509995,42.830002,88.360001,44.200001,201.179993,58.5,62.889999,48.080002,105.43,169.520004,395.799988,77.379997,249.320007,48.630001,83.639999,112.690002,37.529999,79.309998,82.68,87.989998,58.389999,199.75,51.619999,68.080002,47.959999,171.690002,31.67,77.720001,115.139999,258.700012,139.940002,108.970001,50.91,129.509995,139.419998,51.41,65.169998,55.360001,87.699997,83.309998
"2018-07-16",190.910004,96.25,61.779999,167.639999,254.679993,175.660004,54.77,93.459999,194.880005,1822.48999,100.690002,356.100006,29.780001,353.029999,53.700001,2020,503.959991,56.43,192,69.459999,138.080002,85.230003,304.190002,65.620003,34.970001,95.910004,70.580002,214.850006,42.5,68.239998,122.980003,98.169998,110.199997,80.779999,44.196369,69.309998,42.150002,10.85,207.229996,230.179993,191.5,13.365385,77.260002,39.560001,1183.859985,1196.51001,231.440002,198.880005,140.317245,145.460007,52.009998,124.690002,110.580002,62.639999,17.799999,44.73,89.07,319.049988,99.629997,204.080002,158.779999,42.310001,87.730003,44.439999,201.110001,57.139999,62.59,48.900002,104.910004,169.5,400.480011,77.75,248.199997,48.459999,82.529999,112.959999,37.380001,79.529999,81.919998,87.769997,58.349998,199.610001,50.939999,67.419998,47.709999,170.660004,31.9,77.209999,114.559998,256.980011,138.889999,110.650002,51.299999,128.979996,138.460007,51.59,65.160004,56.990002,87.639999,82.489998
"2018-07-17",191.449997,95.410004,62.799999,168.070007,258.309998,175.660004,54.709999,94.260002,193.919998,1843.930054,101.150002,356.880005,30.01,354.980011,54.049999,2030.52002,504.880005,56.630001,190.410004,69.349998,138.949997,85.849998,302.029999,65.559998,34.27,95.980003,70.279999,215,42.34,67.940002,121.910004,99.580002,110.300003,80.650002,45.097511,69.480003,41.919998,10.86,209.990005,231.149994,192.320007,13.163462,77.199997,40.029999,1198.800049,1213.079956,231.020004,201.100006,142.320404,143.490005,51.75,129.110001,110.5,63.049999,17.690001,45.25,89.57,317.5,100.25,206.369995,159.75,42.830002,88.290001,44.189999,202.070007,57.349998,62.529999,49.18,105.949997,170.210007,379.480011,77.470001,253.690002,48.900002,82.690002,114.879997,37.650002,80.029999,82.330002,88.580002,58.91,200.240005,51.279999,66.739998,47.650002,170.479996,31.76,77.269997,115.800003,250.289993,138.259995,111.07,51.299999,130.710007,139.639999,51.43,65.629997,56.560001,88.190002,82.309998
"2018-07-18",190.399994,94.400002,64.75,166.380005,259.779999,175.860001,55.130001,95.760002,192.800003,1842.920044,102.980003,360.230011,30.129999,358.51001,55.639999,2023.910034,510.850006,56.880001,200.440002,69.849998,141.119995,85.779999,299.600006,64.809998,34.040001,97.089996,70.349998,214.970001,42.209999,67.900002,121.529999,98.779999,110.690002,80.440002,44.781441,69.690002,41.919998,10.87,209.360001,236.190002,195.429993,13.221154,77.120003,39.869999,1195.880005,1212.910034,231.240005,200.970001,142.952988,144.520004,51.720001,127.800003,111.529999,61.59,17.780001,45.119999,90.029999,319.769989,101.050003,208.360001,157.929993,42.130001,88.010002,44.959999,202.199997,57.43,62.939999,50.560001,105.120003,169.419998,375.130005,76.589996,251.699997,48.639999,82.959999,114.830002,37.66,79.720001,82.150002,88.220001,58.759998,201.520004,51.150002,67.059998,47.549999,170.720001,31.709999,76.849998,115.68,255.419998,141.25,112.160004,50.720001,131.690002,140.899994,51.139999,66.160004,56.57,88.07,82.220001
"2018-07-19",191.880005,89.949997,63.779999,166.889999,257.679993,173.389999,53.849998,93.419998,191.759995,1812.969971,100.169998,355.329987,29.67,358.109985,52.73,2010.599976,504.890015,56.540001,197.490005,68.989998,139.419998,85.339996,291.140015,65.75,34.91,95.370003,69.690002,217.539993,42.400002,66.139999,121.669998,103.199997,112.129997,81.199997,44.478817,69.800003,42.240002,10.82,208.089996,236.550003,194.350006,13.201923,77.050003,39.310001,1186.959961,1199.099976,229.630005,202.630005,141.409882,149.240005,51.98,125.940002,109.889999,61.34,17.99,45.110001,89.43,319.600006,101.389999,206.059998,157.410004,42.240002,88.419998,44.169998,201.600006,56.939999,62.509998,49.849998,104.400002,170.25,364.230011,76.949997,252.029999,48.439999,82.980003,115.769997,37.360001,78.730003,80.900002,87.379997,59.310001,201.369995,51.34,66.919998,47.919998,173.960007,31.27,78.459999,114.589996,252.929993,140.410004,112.839996,51.360001,130.360001,140.130005,50.75,64.93,56.330002,87.720001,82.010002
"2018-07-20",191.440002,88.910004,63.32,166.520004,257.540009,171.789993,53.32,93.419998,190.490005,1813.699951,100.150002,354.899994,30.129999,358.709991,52.459999,2009.670044,502.779999,56.709999,196.779999,69.220001,136.820007,85.099998,288.839996,65.949997,34.299999,97.230003,70.010002,218.690002,42.009998,65.260002,122.269997,101.290001,111.480003,80.650002,44.263618,69.279999,42.049999,10.56,209.940002,234.929993,195.279999,12.615385,77.370003,39.400002,1184.910034,1197.880005,231.690002,202.449997,146.767624,146.350006,51.91,125.849998,111.279999,60.689999,17.690001,45.279999,88.470001,322.549988,100.660004,206.710007,157.970001,42.450001,88.019997,43.759998,201.949997,57.639999,62.52,50.27,106.269997,169.970001,361.049988,76.959999,250.889999,48.52,83.080002,116.010002,37.330002,78.68,84.309998,87.470001,58.610001,201.440002,50.91,66.089996,47.52,170.5,31.1,77.760002,115,252.699997,141.410004,112.07,51.060001,130.259995,140.990005,50.619999,64.980003,56.41,88.059998,81.400002
"2018-07-23",191.610001,89.400002,63.200001,165.960007,259.470001,172.229996,53.400002,93.190002,189.970001,1802,101.220001,353.269989,30.75,358.130005,53.25,1995.969971,508.51001,55.880001,197.850006,70.209999,136.279999,85.080002,287.820007,65.839996,34.169998,99.349998,69.980003,218.839996,42.060001,66.339996,121.330002,103.139999,111.089996,79.970001,44.182919,67.889999,41.610001,10.47,210.910004,236.399994,193.229996,12.490385,77.379997,39.27,1205.5,1211,233.759995,202.229996,147.313934,145.699997,52.310001,126.629997,113.349998,60.299999,17.700001,44.950001,88.879997,318.329987,101.160004,207.839996,158.75,41.68,88.629997,44.59,198.839996,57.59,62.689999,50.740002,107.970001,168.830002,362.660004,76.589996,249.410004,48.669998,82.449997,114.389999,37.209999,78.510002,83.220001,89.239998,59.080002,196.710007,51.189999,65.739998,47.360001,170.380005,31,78.690002,114.669998,252.740005,144.850006,112.709999,51.869999,129.369995,140.029999,50.75,65.339996,58,87.629997,81.400002
"2018-07-24",193,91.540001,64.400002,165.169998,257.48999,174.960007,53.700001,93.230003,191.399994,1829.23999,101.709999,358.269989,30.83,372.839996,54.189999,2026.25,508.890015,58.259998,198.460007,71.07,137.970001,87.169998,282.320007,65.269997,33.389999,98.959999,70.849998,218.580002,42.389999,65.580002,123.849998,103.550003,110.699997,79.889999,45.003361,68.870003,41.650002,10.57,214.669998,236.830002,196.75,12.615385,77.650002,39.48,1248.079956,1258.150024,235.880005,201.990005,148.713272,146.380005,52.18,129.360001,114.150002,59.669998,17.65,45.259998,93.349998,322.570007,100,209.580002,157.940002,41.52,88.910004,44.91,200.679993,57.990002,63.419998,50.98,107.660004,170.210007,357.320007,75.529999,248.710007,48.669998,83.459999,114.739998,37.700001,78.989998,83.559998,91.410004,58.849998,196.990005,51.169998,65.519997,47.540001,169.800003,31.68,79.360001,113.800003,253.759995,142.389999,112.440002,51.650002,134.240005,140.029999,51.509998,65.510002,58.349998,87.959999,83.010002
"2018-07-25",194.820007,93.120003,65.230003,167.080002,263.170013,176.830002,53.57,93.75,193.039993,1863.609985,102.629997,355.920013,31.07,383.829987,53.299999,2065.689941,512.48999,59.040001,197.610001,71.720001,140.479996,87.669998,274.649994,65.949997,33.419998,98.919998,71.510002,220.699997,43.16,65.989998,124.900002,103.540001,111.18,80.18,45.413586,70.199997,41.880001,10.52,217.5,240.240005,203.449997,12.605769,78.919998,37.650002,1263.699951,1275.939941,236.690002,201,151.454453,146.619995,52.43,128.619995,115.18,59.84,17.9,46.09,96.43,324.359985,99.019997,214.160004,158.889999,41.5,89.730003,44.720001,204.380005,57.849998,64.489998,51.040001,110.830002,167.75,362.869995,77.160004,251.869995,48.950001,84.330002,115.209999,37.990002,79.470001,83.809998,91.370003,59.419998,197.559998,51.619999,65.779999,47.549999,171.130005,30.25,79.989998,113.220001,254.860001,146.039993,120.199997,51.619999,134.75,142.639999,50.91,66.699997,58.23,87.900002,83.589996
"2018-07-26",194.210007,93.940002,65.660004,165.169998,261.929993,177.589996,54.25,94.760002,194.050003,1808,102.5,359.320007,30.940001,344.73999,53.400002,2083.129883,505.109985,57.919998,197.460007,71.339996,142.580002,88.309998,286.910004,66.940002,34.75,96.480003,71.800003,221.720001,43.529999,66.339996,123.949997,103.790001,113.510002,81.139999,45.897781,71.260002,42.27,9.89,176.259995,241.240005,200.479996,12.644231,78.160004,36.75,1268.329956,1285.5,237.110001,199.399994,152.508743,146.710007,52.16,130.279999,114.849998,60.48,18.030001,46.240002,95.18,322.940002,98.519997,207.369995,156.139999,43.27,89.260002,45.220001,207.960007,56.099998,64.010002,50.990002,109.620003,168.160004,363.089996,78.150002,254.839996,48.869999,84.160004,115,38.16,80.089996,84.459999,89.139999,63.580002,192.429993,51.450001,66.860001,48.080002,170.919998,30.35,79.860001,113.300003,257,147.720001,118.870003,52.360001,135.839996,142.5,51.18,67.540001,58.310001,88.230003,84.239998
"2018-07-27",190.979996,90.559998,65.260002,162.020004,254.809998,178.619995,54.360001,94.639999,192.440002,1817.27002,103.849998,360.649994,31.059999,340.399994,53.41,2085.030029,502.920013,56.919998,197.949997,71.690002,142.559998,86.43,286.290009,66.660004,35.080002,94.470001,71.449997,219.649994,42.57,66.669998,125.970001,102.75,112.620003,81.089996,45.978481,71.260002,42.200001,9.93,174.889999,240.839996,198.649994,12.557693,76.809998,37.529999,1238.5,1252.890015,237.639999,197.139999,152.719604,145.149994,47.68,131.550003,116.029999,60.259998,17.9,46.209999,96.599998,324.089996,98,202.940002,157.479996,42.900002,88.660004,45.560001,207.419998,57.900002,63.490002,51.049999,107.68,166.979996,355.209991,76.889999,252.020004,48.630001,83.470001,114.279999,38.41,80.580002,85.470001,85.459999,62.689999,196.179993,52.150002,67.040001,47.970001,168.580002,31.08,80.129997,112.599998,255.949997,148.559998,118.660004,52.599998,134.529999,140.710007,52.009998,68.639999,58.630001,88.129997,81.919998
"2018-07-30",189.910004,91.449997,65.169998,159.419998,242.320007,183.990005,54.939999,94.589996,190.630005,1779.219971,100.849998,351.059998,31.309999,331.459991,53.459999,2029.900024,500.179993,58.93,199.089996,72.290001,139.75,88.910004,293.899994,66.459999,35.459999,93.769997,72.269997,219.110001,42.169998,67.43,127.830002,101.809998,112.629997,80.769997,45.763283,70.529999,41.799999,10.07,171.059998,240.440002,196.259995,12.653846,76.32,37.669998,1219.73999,1230.040039,238.949997,197.279999,150.400146,145.490005,47.689999,132.169998,116.730003,60.279999,17.75,46.23,98.019997,320.109985,99.279999,197.869995,158.639999,43,89.080002,45.759998,205.119995,58.450001,64.809998,50.900002,105.370003,166.229996,334.959991,75.959999,244.130005,47.73,83.309998,114.18,38.59,80.199997,86.620003,82.389999,62.040001,193.429993,51.900002,67.580002,47.91,171.860001,32,81.209999,110.910004,253.839996,148.520004,118.709999,52.98,133.100006,136.479996,52.490002,69.160004,58.490002,88.879997,81.739998
"2018-07-31",190.289993,92.230003,65.540001,159.330002,244.679993,184.089996,55.209999,95.120003,196.550003,1777.439941,99.519997,356.299988,30.879999,334.369995,53.470001,2028.719971,502.76001,58.75,197.869995,71.889999,143.800003,90.089996,304.579987,67.010002,35.779999,94.32,72.169998,218.710007,42.290001,64.860001,126.269997,102.580002,113.559998,81.620003,46.247478,72.279999,42.5,10.04,172.580002,245.869995,199.759995,13.105769,77.830002,37.91,1217.26001,1227.219971,237.429993,197.520004,153.016724,144.929993,48.099998,132.520004,114.949997,60.25,17.780001,46.630001,98.809998,326.100006,99.339996,198,157.539993,43.380001,90.230003,45.740002,212.320007,58.68,65.870003,50.560001,106.080002,167.539993,337.450012,76.910004,244.860001,47.68,83.93,115,39.93,80.879997,86.300003,82.139999,64.089996,198.029999,52.389999,67.519997,48.599998,176.210007,31.969999,80.68,111.32,253.220001,149.889999,119.889999,53.009998,135.740005,136.740005,51.639999,67.620003,57.290001,89.230003,81.510002
"2018-08-01",201.5,93.910004,64.779999,159.710007,248.009995,183.990005,54.990002,94.650002,195.839996,1797.170044,99.449997,352.76001,31.25,344.059998,53.279999,2023.130005,479.450012,59.619999,197.850006,71.93,138.539993,90.190002,301.429993,66.080002,35.400002,95.190002,71.809998,217.130005,41.860001,64.089996,125.389999,102,112.970001,81.050003,45.702759,71.300003,42,9.9,171.649994,241.100006,196.009995,12.730769,77.900002,37.139999,1220.01001,1232.98999,236.039993,196.300003,150.371399,143.5,48.810001,132.639999,115.660004,59.279999,17.530001,46.389999,98.699997,324.929993,97.959999,201.199997,156.919998,42.830002,90.239998,45.619999,207.050003,58.080002,65.489998,50.18,106.279999,167.899994,338.380005,77.540001,246.470001,47.349998,82.639999,113.610001,40.27,80.650002,85.540001,83.459999,64.349998,197.350006,51.93,66.660004,48.080002,177.75,31.9,78.949997,111,253.369995,148.369995,119.360001,52.610001,134.899994,138.25,51.73,66.440002,57.650002,88.239998,80.389999
"2018-08-02",207.389999,95.120003,64.580002,160.149994,252.220001,184.279999,55.16,97.540001,196.380005,1834.329956,99.730003,349.730011,31.280001,347.929993,52.630001,2033.069946,475.309998,59.27,198.059998,71.839996,138.009995,90.550003,294.200012,67.239998,34.639999,95.769997,71.559998,221.119995,42.529999,63.779999,123.760002,101.449997,112.75,80.449997,44.680565,71.279999,42.290001,9.92,176.369995,241.119995,194.940002,12.663462,77.629997,36.619999,1226.150024,1241.130005,233.990005,195.660004,149.422531,142.960007,49.48,131.25,116.150002,59.400002,17.68,46.18,99.470001,322.019989,97.440002,202.009995,155.410004,43.16,89.889999,46.189999,205.529999,58.830002,65.220001,49.810001,107.57,169.449997,344.5,78.650002,250.619995,47.900002,82.239998,114.690002,39.650002,82,86,85.529999,64.769997,197.169998,51.68,65.940002,48.470001,176.259995,31.85,80.760002,112.209999,256.079987,149.940002,118.599998,52.549999,134.119995,138.919998,51.98,66.980003,58.290001,88.760002,79.910004
"2018-08-03",207.990005,96.529999,65.230003,160.369995,253.279999,185.929993,53.650002,98.050003,197.990005,1823.290039,100.790001,348.440002,31.51,344.209991,52.77,2029.709961,482.399994,59.16,200.240005,72.389999,138.509995,90.440002,303.660004,67.5,35.41,96.68,71.290001,222.029999,42.830002,64.889999,124.050003,101.370003,114.089996,81.550003,44.936111,71.480003,42.490002,10.04,177.779999,243.320007,194.089996,12.634615,77.93,37.73,1223.709961,1238.160034,234.089996,195.639999,148.598267,147.699997,49.630001,131.949997,117.089996,64.480003,17.620001,46.619999,100.580002,320.549988,97.629997,201.199997,156.210007,43.759998,90.480003,45.330002,207.289993,59.73,65.93,49.91,108.040001,171.149994,343.089996,78.739998,252.100006,48.470001,82.290001,116.300003,40.540001,82.330002,86.839996,85.190002,65.400002,195.800003,52.23,65.889999,48.93,178.270004,32.27,81.449997,112.839996,257.220001,149.779999,119.150002,52.91,133.889999,139.820007,52.27,67.220001,58.830002,89.599998,80.199997
"2018-08-06",209.070007,97.059998,65.239998,160.580002,254.110001,184.880005,53.419998,98.400002,197.610001,1847.75,100.919998,346.570007,31.52,341.170013,53.029999,2075.850098,483.459991,59.389999,206.059998,72.400002,139.479996,89.239998,300,67.379997,35.32,96.529999,71.730003,222.720001,43.299999,65.040001,124.300003,102.309998,115.940002,81.120003,45.568256,71.620003,42.610001,10.03,185.690002,245.130005,193.520004,12.596154,77.870003,37.599998,1224.77002,1237.670044,235.929993,195.690002,148.531174,146.029999,49.299999,132.020004,117.120003,62.299999,17.950001,46.650002,102,316.920013,97.75,201.539993,156.720001,43.27,90.589996,45.91,206.699997,60.209999,66.220001,49.990002,108.129997,171.009995,350.920013,79.510002,254.029999,48.669998,82.300003,117.379997,41.040001,82.519997,86.150002,85.769997,65.730003,196.160004,52.07,65.739998,48.990002,177.089996,32.110001,81.610001,113.110001,256.76001,149.110001,119.540001,52.93,133.940002,139.710007,52.48,67.419998,58.889999,89.669998,80.18
"2018-08-07",207.110001,94.059998,64.739998,161.199997,253.389999,185.729996,52.990002,98.769997,200.399994,1862.47998,101.970001,350.76001,31.51,350.100006,52.939999,2077.98999,487.459991,58.98,208.720001,72.410004,142.380005,90.309998,297.029999,67.230003,35.400002,97.309998,72.900002,223.860001,43.580002,65.449997,125.18,102.260002,116.559998,80.879997,45.823807,74.660004,42.77,10.08,183.809998,247.850006,196.279999,12.653846,78.379997,37.580002,1242.219971,1255.839966,237.830002,197.050003,149.863419,147.009995,49.700001,131.460007,117.550003,61.32,17.98,46.5,101.940002,317.410004,98.779999,202.619995,156.039993,42.939999,90.849998,46.049999,208.570007,59.560001,66.580002,50.130001,108.879997,170.630005,351.829987,80.529999,256.950012,48.48,81.940002,114.220001,40.84,82.639999,85.529999,86.300003,65.440002,197.389999,52.07,66.68,49.080002,176.479996,32.400002,82.239998,115.760002,257.649994,149.880005,120.010002,53.299999,134.490005,140.279999,52.459999,67.050003,58.82,89.769997,81.269997
"2018-08-08",207.25,93.730003,64.839996,161.139999,253.830002,184.610001,52.439999,99.209999,196.199997,1886.52002,102.779999,347.779999,31.799999,350.089996,53.139999,2045,487.049988,60.169998,208.940002,72.889999,139.710007,91.239998,298.200012,66.589996,35.049999,97.629997,71.389999,224.580002,43.84,68.169998,123.879997,101.949997,113.980003,80.43,45.501007,74.040001,42.849998,10.05,185.179993,245.490005,195.130005,12.548077,76.910004,37.66,1245.609985,1261.329956,236.369995,198.020004,148.751617,146.889999,49.959999,131.169998,117.790001,60.279999,17.92,46.150002,102.269997,315.309998,98.870003,202.860001,158.919998,42.389999,90.809998,46.369999,207.139999,58.610001,66.690002,50.119999,109.489998,170.080002,347.609985,80.5,258.420013,48.389999,81.199997,113.489998,41.41,82.349998,83.75,86.739998,65.160004,197.520004,51.549999,66.410004,46.880001,176.279999,32.360001,82.389999,116.160004,258.809998,149.979996,120.580002,53.52,134.710007,140.679993,52.700001,66.489998,59.189999,90.050003,80.730003
"2018-08-09",208.880005,95.470001,64.639999,160.639999,253.800003,184.059998,52,99.480003,193.970001,1898.52002,102.989998,343.720001,31.6,346.899994,52.290001,1942.390015,484.100006,59.529999,209.100006,71.980003,138.520004,91.919998,305.170013,65.93,35.490002,97.620003,71.75,218.240005,43.779999,68.57,122.529999,101.709999,114.160004,80.809998,46.415604,74.050003,43.369999,9.91,183.089996,244.800003,192.570007,12.442307,78.040001,37.509998,1249.099976,1264.459961,233.779999,198.080002,147.563141,144.770004,50.139999,131.199997,116.879997,60,17.940001,46.349998,102.190002,315.709991,99.940002,203.600006,159.300003,42.16,91.220001,46.119999,204.779999,59.220001,66,49.439999,109.669998,170.850006,349.359985,81.260002,256.459991,48.540001,77.790001,113.699997,41,81.400002,84.400002,87.169998,65.080002,196.100006,51.919998,65.400002,46.810001,176.699997,32.490002,82.620003,114.339996,261.589996,148.759995,120.870003,53.48,134.240005,140.009995,53.009998,66.169998,58.439999,89.010002,80.32
"2018-08-10",207.529999,95.800003,64.029999,160.679993,253.699997,184,52.220001,98.629997,194.419998,1886.300049,101.580002,339.410004,31.190001,343,51.02,1897.660034,478.950012,59.310001,206.630005,70.260002,135.919998,91.209999,302.450012,65.43,35.080002,96.099998,71.940002,220.309998,43.779999,69.050003,123.339996,100.330002,112.68,80.889999,45.55481,73.860001,43.130001,9.74,180.259995,241.759995,191.809998,12.278846,76.730003,36.59,1237.609985,1252.51001,229.610001,196.300003,146.729279,144.479996,48.849998,130.75,115.730003,59.650002,18.17,46.080002,102.25,313.119995,98.309998,202.649994,158.679993,41.939999,90.599998,44.650002,201.960007,59.049999,66.07,48.389999,109,170.929993,345.869995,80.730003,254.789993,48.32,78.779999,112.870003,40.93,81.43,82.559998,87.010002,64.82,196.350006,51.509998,66.040001,46.130001,174.380005,32.259998,82.709999,110.089996,260.359985,148.839996,119.269997,53.099998,133.100006,139.729996,52.470001,66.489998,58.049999,90.18,79.419998
"2018-08-13",208.869995,96.779999,63.43,160.229996,253.539993,184.270004,52.099998,98.160004,195.610001,1896.199951,101.809998,338.359985,30.48,340.790009,50.139999,1854.26001,475.390015,59.419998,205.169998,69.160004,135.020004,91.970001,302.059998,65.550003,35.040001,95.809998,71.07,219.559998,43.75,69.5,122.440002,99.860001,112.120003,80.940002,44.781441,73.449997,43.310001,9.46,180.050003,240.990005,191.839996,11.971154,77.169998,36.16,1235.01001,1248.640015,226.860001,194.139999,146.020035,142.710007,48.450001,130.220001,113.889999,59.279999,17.84,45.830002,102.440002,313.640015,97.089996,202.309998,158.139999,41.900002,90.739998,44.43,199.839996,58.98,66.720001,47.349998,108.209999,171.300003,341.309998,80.150002,256.119995,48.009998,78.139999,113.019997,40.810001,81.519997,81.860001,87.010002,64.839996,196.100006,51.810001,64.970001,46.400002,174.789993,32.209999,82.059998,109.940002,260.910004,148.630005,118.160004,52.369999,132.179993,140.210007,52.220001,66.480003,57.610001,89.639999,78.559998
"2018-08-14",209.75,95.919998,63.630001,161.240005,256.049988,184.460007,52.330002,98.379997,195.759995,1919.650024,102.18,339.140015,30.790001,343.630005,50.970001,1833.550049,477.209991,59.959999,205.830002,70.010002,134.919998,92.709999,307.859985,65.519997,35.389999,97.800003,72.150002,222,44,71.379997,122.580002,100.790001,112.75,81.220001,45.433758,74.239998,43.349998,9.5,181.110001,243.699997,193.630005,11.875,77.309998,36.200001,1242.099976,1258.140015,229.559998,193.100006,147.726074,143.360001,48.119999,129.5,114.650002,59.52,17.950001,45.889999,102.440002,318.589996,98.400002,203.880005,160.600006,41.869999,91.050003,45.099998,200.520004,59.209999,66.459999,47.860001,109.559998,171.940002,337.48999,80.139999,261.429993,48.23,79.660004,113.099998,40.709999,81.309998,82.309998,87.730003,65.43,197.559998,52.59,64.800003,46.720001,175.589996,32.240002,82.68,110.339996,263.480011,150.190002,118.980003,53.169998,132.419998,140.759995,52.869999,68.660004,58.07,90.849998,78.309998
"2018-08-15",210.240005,97.449997,63.470001,160.410004,250.520004,184.479996,52.099998,98.839996,195.259995,1882.619995,101.510002,331.76001,30.360001,340.720001,50.959999,1863.48999,470.820007,60.259998,204.5,68.650002,132.020004,89.269997,295.75,65.830002,34.970001,97.260002,67.82,221.669998,43.860001,71.639999,117.940002,100.089996,112.849998,81.860001,44.694016,73.559998,43.630001,9.45,179.529999,243.479996,192.309998,11.75,74.839996,35.939999,1214.380005,1232.219971,229.25,193.990005,146.815552,143.910004,47.459999,130.429993,113.699997,59.09,17.73,46.080002,103.330002,317.700012,96.830002,200.240005,159.880005,41.810001,90.989998,44.860001,201.389999,60.18,67.370003,47.450001,107.660004,172.770004,326.399994,79.57,259.079987,47.84,76.93,113.449997,41.16,82.300003,83.410004,85.190002,65.68,194.929993,52.75,62.290001,47.150002,177.139999,32.470001,80.690002,109.599998,260.609985,148.979996,120.050003,52.59,131.75,139.919998,53.240002,68.730003,57.990002,90.220001,76.940002
"2018-08-16",213.320007,98.220001,64.160004,162.889999,248.889999,184.210007,52.459999,99.889999,196.440002,1886.52002,102.650002,345.980011,30.719999,342.929993,51.52,1824.98999,474.609985,61.110001,207.559998,69.559998,136.259995,90.150002,302,66.720001,35.66,98.919998,69.410004,223.190002,45.16,73.199997,117.660004,100.480003,112.480003,81.790001,45.110962,73.959999,44.330002,9.51,174.699997,246.25,192.440002,11.826923,75.589996,36.290001,1206.48999,1224.060059,233,195.389999,147.697327,145.339996,47.169998,132.479996,114.769997,60.029999,17.82,46.220001,104.360001,325.859985,97.68,203.600006,161.729996,42.110001,91.099998,45.57,203.149994,60.830002,68.849998,48.299999,107.639999,174.789993,322.440002,80.050003,257.440002,48.099998,78.019997,114.25,41.419998,83.690002,84.68,85.32,65.760002,198.509995,53.040001,62.490002,47.5,176.789993,33.09,82.07,109.400002,263.100006,149.25,121.110001,53.16,133.309998,140.649994,54.27,69.620003,58.66,98.639999,78
